name,category,calories,protein,carbs,fat,fiber,standardUnit
มัสตาร์ด ครีม,single_dish,141.81,7.76,12.1,6.93,8.3,ถ้วยตวง
ม้าน้ำ,single_dish,138.02,20.23,13.63,0.28,0,ถ้วยตวง
มิโซะ,single_dish,473.76,26.79,60.66,13.77,12.38,ถ้วยตวง
มูส ช็อกโกแลต,single_dish,756.97,13.94,54.1,53.87,2.02,ถ้วยตวง
เมเปิ้ลไซรับ / ซูโคสไซรับ,single_dish,721.14,0.11,179.81,0.16,0,ถ้วยตวง
เมี่ยงลาว,single_dish,684.65,33.54,50.86,38.56,11,ถ้วยตวง
แมคคาเดเมีย รสธรรมชาติ,single_dish,894.33,8.66,13.57,89.49,5.7,ถ้วยตวง
แมคคาเดเมีย อบ ปรุงรสต่างๆ,single_dish,863.02,9.65,17.75,83.71,6.08,ถ้วยตวง
แมคคาเดเมีย อบ ปรุงรสน้ำผึ้ง (ตรา ดอยตุง),single_dish,819.2,8.89,28.16,74.56,8.21,ถ้วยตวง
แมคคาเดเมีย อบ ผสมสมุนไพร (ตรา ดอยตุง),single_dish,837.67,10.83,20.06,79.34,11.06,ถ้วยตวง
แมงกระชอน ลวก,single_dish,127.75,14.48,4.14,5.92,2.73,ถ้วยตวง
แมงกะพรุน ดอง,single_dish,9.04,0.75,0.54,0.43,0,ถ้วยตวง
แมงกะพรุน ดิบ,single_dish,16.23,2.21,1.6,0.11,0,ทัพพี
แมงกะพรุน แห้ง,single_dish,44.37,8.14,2.95,0,0,ถ้วยตวง
แมงกะพรุน แห้ง เค็ม,single_dish,10.38,1.65,0,0.42,0,ถ้วยตวง
แมงกินูน ลวก,single_dish,62.7,10.4,2.9,1.06,3.3,ถ้วยตวง
แมงกุดจี่ ลวก,single_dish,103.59,13.07,5.47,3.27,4.48,ถ้วยตวง
แมงดานา ลวก,single_dish,18.23,1.98,0.71,0.83,0.43,ชิ้น (กลาง)
แมงป่อง,single_dish,90.56,17.54,1.67,1.53,0,ถ้วยตวง
แมงลัก ใบ ดิบ,single_dish,31.77,2.07,4.93,0.42,4.82,ถ้วยตวง
แมงลัก เมล็ด ดิบ,single_dish,37.75,1.33,4.89,1.43,5.11,ช้อนโต๊ะ
แมลงตับเต่า ลวก,single_dish,136.42,15.96,6,5.4,0,ถ้วยตวง
ยอ ใบ ดิบ,single_dish,50.23,3.45,7.24,0.83,0,ถ้วยตวง
ยอ ใบ นึ่ง,single_dish,41.48,2.5,6.29,0.7,4.77,ถ้วยตวง
ย่านาง ใบ ดิบ,single_dish,20.88,1.23,3.54,0.2,0,ถ้วยตวง
ยำกล้วยป่า,single_dish,399.28,8.68,49.41,18.55,4.45,ถ้วยตวง
ยำขนุน,single_dish,303.39,12.11,9.36,24.17,2.98,ถ้วยตวง
ยำจิ้นไก่ใส่หัวปลี,single_dish,198.14,13.81,12.11,10.5,4.73,ถ้วยตวง
ยำจิ้นไก่ใส่หัวปลี ใส่ปลาร้า,single_dish,133.2,11.7,4.91,7.42,2.42,ถ้วยตวง
ยำจิ้นไก่ใส่เห็ดนางฟ้า,single_dish,191.51,13.63,15.73,8.23,6.58,ถ้วยตวง
ยำถั่วพู,single_dish,240.66,13.39,18.83,12.42,5.18,ถ้วยตวง
ยำถั่วพู ใส่กะทิกลาง กุ้งทะเล,single_dish,176.62,11.62,16.5,7.13,4.1,ถ้วยตวง
ยำถั่วพู ใส่หัวกะทิ,single_dish,242.79,8.49,18.16,15.13,4.53,ถ้วยตวง
ยำบูดู,single_dish,266.23,8.28,53.98,1.91,2.3,ถ้วยตวง
ยำปลากระป๋อง,single_dish,110.06,14.77,7.26,2.43,2.64,ถ้วยตวง
ยำปลาช่อนฟู,single_dish,471.93,21.13,45.44,22.85,3.2,ถ้วยตวง
ยำปลาดุกฟู,single_dish,499.72,19.35,23.68,36.4,3.3,ถ้วยตวง
ยำปลาดุกร้า,single_dish,214.23,13.89,14.1,11.36,1.12,ถ้วยตวง
ยำปลาดุกร้าใส่ไข่,single_dish,265.5,14.54,12.02,17.7,0.79,ถ้วยตวง
ยำปลาทูเค็ม,single_dish,325.55,26.36,16.31,17.21,1.18,ถ้วยตวง
ยำมะเขือยาว,single_dish,165.6,21.22,14.64,2.46,3.61,ถ้วยตวง
ยำมะเขือยาว ใส่ไข่ต้ม,single_dish,167.21,20.91,12.2,3.86,3.63,ถ้วยตวง
ยำมะม่วง / ยำมะมุด ใส่มะพร้าวคั่ว,single_dish,252.35,2.7,35.77,10.94,5.72,ถ้วยตวง
ยำรวมมิตร เค็มน้อย,single_dish,134.52,19.01,5.04,4.26,2.11,ถ้วยตวง
ยำรวมมิตร เค็มปานกลาง,single_dish,141.08,16.32,14.2,2.11,1.56,ถ้วยตวง
ยำรวมมิตร เค็มมาก,single_dish,170.11,16.58,11.74,6.32,1.5,ถ้วยตวง
ยำหมูยอ,single_dish,254.87,13.46,4.97,20.13,1.04,ถ้วยตวง
ยำหอยแครง,single_dish,105.46,9.39,15.17,0.8,2.65,ถ้วยตวง
ยำหัวปลีใส่กุ้งทะเล,single_dish,187.32,5.97,17.69,10.3,4.14,ถ้วยตวง
ยำหัวปลีใส่ถั่วลิสงคั่ว,single_dish,164,6.86,16.81,7.7,4.85,ถ้วยตวง
ยำหัวปลีใส่เนื้อไก่ต้ม,single_dish,187.55,13.24,12.82,9.25,4.34,ถ้วยตวง
ยำหัวปลีใส่ปลาแห้ง,single_dish,83.98,8.46,8.61,1.74,3.49,ถ้วยตวง
ยีสต์,single_dish,699.38,71.58,72.96,13.47,47.61,ถ้วยตวง
ยี่หร่า ใบ ดิบ,single_dish,42.59,2.8,6.88,0.42,3.48,ถ้วยตวง
เยลลี่,single_dish,534.34,0.29,133.21,0.04,1.9,ถ้วยตวง
เยลลี่คาราจีแนน ผสมบุกและน้ำผลไม้รสต่างๆ 10%,single_dish,70.34,0,17.58,0,0.35,ถ้วยตวง
เยลลี่คาราจีแนน ผสมบุกและน้ำผลไม้รสต่างๆ 15% พร้อมวุ้นมะพร้าว,single_dish,239.95,0,59.99,0,0.57,ถ้วยตวง
เยลลี่คาราจีแนน ผสมบุกและน้ำผลไม้รสต่างๆ 20%,single_dish,188.41,0,47.1,0,0.38,ถ้วยตวง
แยม ผิวส้ม,single_dish,53.83,0.1,13.32,0.02,0,ช้อนโต๊ะ
แยม สตรอเบอร์รี่,single_dish,55.82,0.08,13.79,0.04,0,ช้อนโต๊ะ
แยม สับปะรด,single_dish,44.59,0.15,10.87,0.06,0,ช้อนโต๊ะ
แยม เสาวรส,single_dish,60.65,0.13,13.66,0.61,0,ช้อนโต๊ะ
แย้ ย่าง,single_dish,176.93,33.8,0.21,4.54,0,ถ้วยตวง
แย้ แห้ง รวมกระดูก,single_dish,224.79,47.57,0,3.83,0,ถ้วยตวง
ระกำ,single_dish,9.02,0.07,2.15,0.01,0,ชิ้น (เล็ก)
รังนก แช่น้ำ,single_dish,71.8,12.73,4.49,0.32,0,ถ้วยตวง
รังนก ในน้ำเชื่อม พร้อมดื่ม,single_dish,121.01,0.8,29.33,0.05,0.6,ถ้วยตวง
รังนก แห้ง,single_dish,44.81,7.16,3.93,0.05,0,ทัพพี
โรตีทอด,single_dish,152.06,3.36,22.99,5.18,0,ถ้วยตวง
โรตีทอด ใส่ไข่,single_dish,252,8.8,32.7,9.56,0,ถ้วยตวง
โรตีทอด ใส่ไข่ นมข้นหวานและน้ำตาลทราย,single_dish,369.53,14.79,50.18,12.18,1.09,ถ้วยตวง
โรตีทอด ใส่นมข้นหวานและน้ำตาลทราย,single_dish,250.89,5.58,43.74,5.96,0.96,ถ้วยตวง
ลองกอง,single_dish,94.33,1.27,22,0.14,1,ถ้วยตวง
ลอดช่องน้ำกะทิ,single_dish,282.51,1.67,51.51,7.75,3.19,ถ้วยตวง
ลอดช่องสิงคโปร์น้ำกะทิ,single_dish,489.89,3.34,62.16,25.32,2.37,ถ้วยตวง
ละซอ / น้ำยาขนมจีนปักษ์ใต้สีเหลือง,single_dish,416.34,8.82,26.22,30.69,5.38,ถ้วยตวง
ละแซ / น้ำยาขนมจีนมลายูสีขาว,single_dish,445.66,9.2,18.96,37,5.35,ถ้วยตวง
ลาบไก่,single_dish,198.61,22.5,5.26,9.73,0.62,ถ้วยตวง
ลาบนก,single_dish,89.61,15.63,5.55,0.54,0.72,ถ้วยตวง
ลาบเนื้อวัว ควาย ปนมัน,single_dish,313.69,19.9,9.01,22.01,1.26,ถ้วยตวง
ลาบเนื้อวัวใส่เครื่องใน,single_dish,276.91,32.6,9.47,12.07,1.01,ถ้วยตวง
ลาบเนื้อวัวใส่น้ำเพี้ย,single_dish,199.5,22.8,12.71,6.39,2.22,ถ้วยตวง
ลาบเนื้อวัว (อีสาน),single_dish,175.66,18.23,11.47,6.32,0,ถ้วยตวง
ลาบปลากด,single_dish,127.36,16.84,10.26,2.11,1.96,ถ้วยตวง
ลาบปลากราย,single_dish,103,13.49,8.69,1.59,1.66,ถ้วยตวง
ลาบปลาดุก,single_dish,194.4,15.67,12.34,9.15,2.72,ถ้วยตวง
ลาบปลาดุกย่าง ใส่น้ำปลาร้า,single_dish,252.44,20.43,15.12,12.24,1.82,ถ้วยตวง
ลาบปลาปาก,single_dish,173.66,24.01,7.92,5.1,1.25,ถ้วยตวง
ลาบปลาสร้อย,single_dish,241.51,21.77,30.07,3.8,2.65,ถ้วยตวง
ลาบเป็ด,single_dish,212.93,18.07,12.5,10.07,2.29,ถ้วยตวง
ลาบเลือดวัว,single_dish,145.82,23.08,9.41,1.76,0,ถ้วยตวง
ลาบหมูดิบ ใส่มะแขว่น,single_dish,231.13,28.43,11.3,8.02,1.88,ถ้วยตวง
ลาบหมูแบบอีสาน,single_dish,174.63,21.14,15.9,2.94,1.62,ถ้วยตวง
ลาบหมูแบบอีสาน ใส่ไส้และตับหมู,single_dish,161.22,22.35,10,3.54,1.05,ถ้วยตวง
ลาบหมูปนมันใส่เครื่องใน,single_dish,311.7,25.38,7.48,20.03,1.35,ถ้วยตวง
ลาบหมูปนมันใส่ตับ,single_dish,342.14,24.13,9.5,23.07,1.39,ถ้วยตวง
ลาบหมูไม่ปนมัน,single_dish,320.94,39.76,5.58,15.51,1.17,ถ้วยตวง
ลาบหมูสุก ไม่ใส่ข้าวคั่ว,single_dish,383.12,30.61,12.81,23.27,1.87,ถ้วยตวง
ลาบหมูสุก ใส่มะแข่วน,single_dish,397.37,27.13,17.76,24.2,4.69,ถ้วยตวง
ลาบหมูใส่ไตหมู,single_dish,263.75,20.19,10.78,15.54,2.67,ถ้วยตวง
ลิ่มไม้ ดอก ดิบ,single_dish,38.81,2,7.17,0.23,0,ถ้วยตวง
ลิ่มไม้ ใบ ดิบ,single_dish,76.53,5.64,12.39,0.49,0,ถ้วยตวง
ลูกกระวาน บด,single_dish,437.58,12.48,79.43,7.77,32.48,ถ้วยตวง
ลูกกวาด / ทอฟฟี่,single_dish,13.3,0.01,3.29,0.01,0,ชิ้น (กลาง)
ลูกกะทกรก,single_dish,71.6,1.8,15.2,0.4,0,ถ้วยตวง
ลูกชิด / ลูกตาว,single_dish,42.73,0.2,9.6,0.39,0,ถ้วยตวง
ลูกชิด / ลูกตาว ในน้ำเชื่อม บรรจุกระป๋อง,single_dish,259.02,0.11,64.46,0.08,4.61,ถ้วยตวง
ลูกชิ้นแคระ นึ่ง,single_dish,352.22,16.7,18.86,23.33,0,ถ้วยตวง
ลูกชิ้นปลากราย,single_dish,116.94,21.1,4.71,1.52,0,ถ้วยตวง
ลูกเดือยน้ำกะทิ,single_dish,296.42,3.42,57.65,5.8,2.59,ถ้วยตวง
ลูกตะขบไทย,single_dish,114.62,0.55,26.62,0.66,0,ถ้วยตวง
ลูกตะขบป่า,single_dish,102.85,2.53,22.44,0.33,6.93,ถ้วยตวง
ลูกตะลิงปลิง,single_dish,12.96,0.36,2.88,0,0,ถ้วยตวง
ลูกตาลเชื่อม,single_dish,396.77,2.4,96.43,0.16,0,ถ้วยตวง
ลูกตาล ในน้ำเชื่อม บรรจุกระป๋อง,single_dish,152.58,0.33,35.97,0.82,2.31,ถ้วยตวง
ลูกตาล อ่อน,single_dish,79.23,0.81,15.33,1.63,3.1,ถ้วยตวง
ลูกท้อ / ลูกพีช,single_dish,62.55,1.44,13.76,0.2,3.54,ถ้วยตวง
ลูกท้อ / ลูกพีช ดอง,single_dish,34.72,1.18,7.21,0.13,1.57,ถ้วยตวง
ลูกท้อ / ลูกพีช ในน้ำเชื่อม บรรจุกระป๋อง เฉพาะเนื้อ,single_dish,70.06,1.11,16.4,0,2.08,ถ้วยตวง
ลูกนุ่น ผลอ่อน,single_dish,26.82,1.71,4.59,0.18,1.35,ชิ้น (เล็ก)
ลูกเนย / อโวกาโด,single_dish,141.96,1.26,14.7,8.68,2.38,ถ้วยตวง
ลูกเนียง / ชะเนียง ดิบ,single_dish,75.38,4.24,14.17,0.19,1.99,ทัพพี
ลูกเนียงนก ดิบ,single_dish,61.46,4.72,10.31,0.14,2.55,ทัพพี
ลูกพรุน / ลูกไหน สด,single_dish,70.89,0.97,15.87,0.39,1.95,ถ้วยตวง
ลูกพรุน แห้ง,single_dish,382.75,3.12,91.35,0.54,10.15,ถ้วยตวง
ลูกพลับจีน แข็ง สุก,single_dish,77.99,0.67,18.22,0.27,1.21,ถ้วยตวง
ลูกพลับ แห้ง,single_dish,430.52,5.85,99.07,1.2,20.47,ถ้วยตวง
ลูกยอ ดิบ,single_dish,33.92,0.53,7.95,0,0,ถ้วยตวง
ลูกยางป่า / หมากยาง / เครือยาง / คุย,single_dish,63.18,0.93,13.96,0.4,0,ถ้วยตวง
ลูกหม่อน / มัลเบอร์รี่,single_dish,79.33,2.28,16.35,0.54,2.81,ถ้วยตวง
ลูกหว้า,single_dish,51.57,0.81,11.88,0.09,0,ถ้วยตวง
ลูกหวาย,single_dish,49.06,0.34,10.42,0.67,0,ถ้วยตวง
ลูกอม กลิ่นบลูเบอร์รี่,single_dish,362.88,0,90.72,0,0,ถ้วยตวง
ลูกอม คาราเมล,single_dish,754.68,8.69,145.53,15.31,0,ถ้วยตวง
ลูกอม ช็อกโกแลตนม,single_dish,748.87,10.71,83.12,41.51,4.76,ถ้วยตวง
ลูกอม มาร์ชเมลโล,single_dish,139.19,0.75,33.86,0.08,0.04,ถ้วยตวง
ลูกอ๊อด ต้ม,single_dish,67.96,14.5,0.4,0.93,0,ถ้วยตวง
เล็บครุฑ ใบ ดิบ,single_dish,4.78,0.34,0.75,0.04,0.45,ถ้วยตวง
วองไท่ดุ (ใบเรียว คล้ายใบกาฝาก) ต้ม (กะเหรี่ยงเมืองกาญฯ),single_dish,76.8,5,11.5,1.2,8.2,ถ้วยตวง
วาซาบิ ก้าน ดิบ,single_dish,10.58,0.61,1.98,0.03,0.17,ถ้วยตวง
วิปปิ้งครีม,single_dish,131.37,1.6,6.25,11.11,0,ถ้วยตวง
วุ้นกะทิใบเตย,single_dish,186.82,0.85,29.05,7.47,0,ถ้วยตวง
วุ้นตาล,single_dish,0.99,0.14,0,0.05,0,ถ้วยตวง
วุ้นใบเตย,single_dish,130.57,0.49,20.09,5.36,0,ถ้วยตวง
วุ้นมะพร้าว ผสมถั่วแดง แห้ว เนื้อมะพร้าวในน้ำเชื่อม,single_dish,171.74,1.13,41.17,0.28,2.4,ถ้วยตวง
วุ้นมะพร้าวอ่อน,single_dish,169.81,1.02,17.74,10.53,1.83,ถ้วยตวง
วุ้นสวรรค์ / วุ้นมะพร้าว ในน้ำเชื่อม,single_dish,292.95,0,73.24,0,0.65,ถ้วยตวง
เวย์โปรตีนผง,single_dish,406.9,7.8,72.1,9.7,3.4,ถ้วยตวง
ไวน์คูเลอร์ (Alcohol 5%),single_dish,62.4,0,15.6,0,0,ถ้วยตวง
สตูไก่ (ฮาลาล),single_dish,35.9,3.96,2.31,1.2,0,ทัพพี
สตูเนื้อ (ฮาลาล),single_dish,49.84,4.91,3.85,1.64,0,ทัพพี
สเต็กปลาทูน่า,single_dish,201.16,15.1,9.81,11.28,4.8,ถ้วยตวง
ส้มตำลาว ใส่ถั่วฝักยาว,single_dish,71.55,1.81,14.63,0.64,3.53,ถ้วยตวง
สมอ ดอง,single_dish,101.86,1.19,16.78,3.33,0,ถ้วยตวง
สมอไทย,single_dish,62.95,1.43,9.76,2.02,0,ถ้วยตวง
สมอพิเภก,single_dish,419,10.12,94.37,0.12,4.64,ถ้วยตวง
สละ,single_dish,9.02,0.07,2.15,0.01,0.2,ชิ้น (เล็ก)
สละกวน,single_dish,798.56,2.3,197.34,0,7.82,ถ้วยตวง
สะตอ ดอง,single_dish,64.37,3.37,6.13,2.93,0,ทัพพี
สะตอ เมล็ด ดิบ,single_dish,72.28,4.45,8.62,2.22,0,ทัพพี
สะระแหน่ ใบ ดิบ,single_dish,6.72,0.48,0.97,0.1,0.84,ถ้วยตวง
สังขยาไข่ (ขนมถาดตัดเป็นก้อน),single_dish,398.78,9.42,55.12,15.62,7.07,ถ้วยตวง
สังขยาเผือก,single_dish,520.56,12.23,65.36,23.36,2.14,ถ้วยตวง
สังขยาฟักทอง,single_dish,392.09,9.67,51.52,16.37,0.74,ถ้วยตวง
สังขยา (เหลวข้นสำหรับจิ้ม),single_dish,533.5,9.8,53.6,31.1,0,ถ้วยตวง
สันตะวาใบพาย / ผักโตวา,single_dish,1.26,0.05,0.23,0.01,0,ถ้วยตวง
สับปะรดกวน,single_dish,821.79,2.3,202.63,0.23,10.35,ถ้วยตวง
สับปะรด แช่อิ่ม อบแห้ง,single_dish,150.76,0.2,37.39,0.04,1.12,ทัพพี
สับปะรด ในน้ำเชื่อม บรรจุกระป๋อง,single_dish,94.11,0.54,22.98,0,1.36,ถ้วยตวง
สาเก,single_dish,126.22,1.73,28.33,0.67,0,ถ้วยตวง
สาเกเชื่อม,single_dish,157.31,0.17,39.01,0.06,0,ทัพพี
สาคูถั่วดำ,single_dish,300.53,4.73,46.43,10.66,5.25,ถ้วยตวง
สาคูน้ำกะทิ,single_dish,484.82,1.53,91.05,12.72,0.5,ถ้วยตวง
สาคูไส้หมู,single_dish,382.63,9.17,57.2,13.01,3.48,ถ้วยตวง
ไส้กรอก (กินกับปลาแนม),single_dish,527.65,23.98,26.06,36.39,0,ถ้วยตวง
ไส้กรอก ไก่ ชิกเก้นแฟรงค์ (ตรา ซีพี),single_dish,295.88,14.39,7.4,23.19,0,ถ้วยตวง
ไส้กรอก ไก่ ชิกเก้นแฟรงค์พริก (ตรา ซีพี),single_dish,279.88,14.39,7,21.59,0,ถ้วยตวง
ไส้กรอก ไก่ แฟรงค์เฟอร์เตอร์,single_dish,262.34,18.6,3.29,19.42,0.48,ถ้วยตวง
ไส้กรอก ข้าว มีหมูสับ ดิบ,single_dish,516.38,24.87,11.06,41.4,0.47,ถ้วยตวง
ไส้กรอก ข้าว มีหมูสับ ย่าง,single_dish,131.52,6.02,8,8.38,0.74,ทัพพี
ไส้กรอก ชีสไก่ (ตรา เทสโก้),single_dish,247.62,12.02,12.02,16.83,0,ถ้วยตวง
ไส้กรอกปลาแนม (ไส้กรอก + ปลาแนม),single_dish,352.17,12.25,46.36,13.08,0,ถ้วยตวง
ไส้กรอก หมู ทอด,single_dish,356.8,16.76,10.96,27.32,1.32,ถ้วยตวง
ไส้กรอก หมู แฟรงค์เฟอร์เตอร์,single_dish,318.44,15.37,0.34,28.4,0.12,ถ้วยตวง
ไส้กรอก หมูและไก่ คอกเทลชีส (ตรา ซีพี),single_dish,352.65,15.67,4.16,30.37,0,ถ้วยตวง
ไส้กรอก หมูและไก่ คอกเทลรมควัน (ตรา ซีพี),single_dish,287.34,18.29,4.57,21.77,0,ถ้วยตวง
ไส้กรอก หมูและไก่ โนริสาหร่าย (ตรา ซีพี),single_dish,328.75,14.22,15.99,23.1,0,ถ้วยตวง
ไส้กรอก หมูและไก่ โบโลน่า,single_dish,441.31,13.64,5.54,40.51,0,ถ้วยตวง
ไส้กรอก หมูและไก่ โบโลน่าธรรมดา (ตรา ซีพี),single_dish,238.19,16.76,7.06,15.88,0,ถ้วยตวง
ไส้กรอก หมูและไก่ โบโลน่าพริก (ตรา ซีพี),single_dish,264.66,15,7.5,19.41,0,ถ้วยตวง
ไส้กรอก หมูและไก่ มินิคอกเทล (ตรา ซีพี),single_dish,402.3,19.16,3.83,34.48,0,ถ้วยตวง
ไส้กรอก หมูและไก่ มินิคอกเทลบาร์บีคิว (ตรา ซีพี),single_dish,379.95,16.76,7.82,31.29,0,ถ้วยตวง
ไส้กรอก หมูและไก่ มินิคอกเทลสไปซี่ (ตรา ซีพี),single_dish,357.6,16.76,2.24,31.29,0,ถ้วยตวง
ไส้กรอก หมูและไก่ มินิคอกเทลแฮมเบคอน (ตรา ซีพี),single_dish,391.13,17.88,4.47,33.52,0,ถ้วยตวง
ไส้กรอก หมูและไก่ เวียนนายาว (ตรา ซีพี),single_dish,258.35,15.69,7.38,18.45,0,ถ้วยตวง
ไส้กรอก หมูและไก่ เวียนเนอร์ (ตรา ซีพี),single_dish,303.87,15.19,3.2,25.59,0,ถ้วยตวง
ไส้กรอก หมูและไก่ สโมคเวียนนา (ตรา ซีพี),single_dish,346.52,17.77,4.89,28.43,0,ถ้วยตวง
ไส้กรอก หมูและไก่ แฮมโบโลน่าพริก (ตรา ซีพี),single_dish,231.58,16.54,9.1,14.34,0,ถ้วยตวง
ไส้กรอก หมูและไก่ แฮมพริก (ตรา ซีพี),single_dish,309.87,15.99,3,25.99,0,ถ้วยตวง
ไส้กรอกอีสาน,single_dish,203.67,5.6,2.99,18.81,0,ทัพพี
ไส้กรอกอีสาน หมู ทอด,single_dish,563.87,25.54,22.44,41.33,1.6,ถ้วยตวง
ไส้ครีม ของเอแคร์,single_dish,59.65,1.19,6.71,3.12,0.04,ช้อนโต๊ะ
ไส้คอลลาเจน / ไส้เทียม,single_dish,113.85,7.05,0.11,9.47,0,ทัพพี
ไส้อั่ว สุก / ย่าง เฉลี่ย,single_dish,587.33,18.77,10.61,52.2,0,ถ้วยตวง
ไส้อั่ว สุก / ย่าง มันน้อย,single_dish,521.84,18.29,13.52,43.85,0,ถ้วยตวง
ไส้อั่ว สุก / ย่าง มันมาก,single_dish,652.82,19.26,7.71,60.55,0,ถ้วยตวง
หญ้าปักกิ่ง ราก,single_dish,4.12,0.1,0.84,0.04,0.7,ถ้วยตวง
หญ้าปักกิ่ง ลำต้น ใบ,single_dish,5.39,0.25,0.96,0.06,0.78,ทัพพี
หนอนไม้ไผ่ ดิบ,single_dish,336.38,13.43,3.65,29.78,0,ถ้วยตวง
หนอนไม้ไผ่ ทอด,single_dish,167.36,6.63,2.86,14.38,0,ถ้วยตวง
หน่อไม้ ดอง,single_dish,29.88,1.88,4.69,0.4,2.59,ถ้วยตวง
หน่อไม้ ดิบ,single_dish,16.61,1.23,2.6,0.15,1.08,ทัพพี
หน่อไม้ ต้ม,single_dish,24.01,1.47,3.43,0.49,1.37,ถ้วยตวง
หน่อไม้ ในน้ำ บรรจุกระป๋อง ไม่รวมน้ำ,single_dish,8.41,0.38,1.46,0.12,1.01,ทัพพี
หน่อไม้ บรรจุปี๊บ,single_dish,19.3,1.61,2.27,0.42,0,ทัพพี
หน่อไม้ไผ่ตง ดอง,single_dish,28.05,1.87,5.15,0,0,ถ้วยตวง
หน่อไม้ไผ่ตง ดิบ,single_dish,13.03,1.13,1.91,0.1,0,ทัพพี
หน่อไม้ไผ่ป่า ดิบ,single_dish,17.73,1.08,3.1,0.11,2.79,ทัพพี
หน่อไม้ไผ่รวก ต้ม,single_dish,26.9,2.85,2.85,0.46,1.89,ถ้วยตวง
หน่อไม้ไผ่รวก เผา,single_dish,39.49,3.85,5.28,0.33,0,ถ้วยตวง
หน่อไม้หวาน ดิบ,single_dish,7.74,0.83,0.88,0.1,0,ทัพพี
หน่อไม้ แห้ง,single_dish,229.3,13.8,37.9,2.5,0,ถ้วยตวง
หน่อเหรียง / ลูกเหรียง ดิบ,single_dish,33.55,2.85,2.55,1.33,0,ทัพพี
หมกกบ เขียด ลูกอ๊อด,single_dish,179.43,30.47,11.39,1.33,2.65,ถ้วยตวง
หมกไก่,single_dish,233.82,14.77,12.83,13.71,4.3,ถ้วยตวง
หมกไก่ใส่หัวปลี,single_dish,327.43,28.86,9.11,19.5,3.43,ถ้วยตวง
หมกปลาแขยง,single_dish,126.06,16.45,9.87,2.31,4.33,ถ้วยตวง
หมกปลาตะเพียน,single_dish,204.49,30.07,6.38,6.52,2.19,ถ้วยตวง
หมกปลาตัวเล็ก,single_dish,161.85,36.27,2.28,0.85,0.93,ถ้วยตวง
หมกปลาเนื้ออ่อน,single_dish,212.99,22.83,22.37,3.58,4,ถ้วยตวง
หมกปลาหมอ,single_dish,262.89,32.88,3.11,13.22,1.35,ถ้วยตวง
หมกเห็ดฟาง,single_dish,77.17,5.8,11.89,0.71,5.37,ถ้วยตวง
หมกเห็ดลมบด,single_dish,289.48,6.94,64.05,0.61,1.4,ถ้วยตวง
หม่อน ใบ ดิบ,single_dish,13.07,0.92,2.05,0.13,1.56,ถ้วยตวง
หมาก,single_dish,404.2,2.2,68.7,13.4,0,ถ้วยตวง
หมี่พันผัก สูตรหมูตุ๋น,single_dish,246.02,24.09,26.38,4.91,2.53,ชิ้น (กลาง)
หมึกไข่นึ่งมะนาว,single_dish,201.75,36.33,11.42,1.2,2.59,ถ้วยตวง
หมึกไข่นึ่งมะนาว (ไม่ใส่ผงชูรส),single_dish,154.11,19.96,17.31,0.56,1.83,ถ้วยตวง
หมูโค,single_dish,582.1,20.34,21.76,45.97,1.05,ถ้วยตวง
หมูน้ำตก,single_dish,228.65,32.77,13.85,4.69,1.23,ถ้วยตวง
หมูน้ำตก ใส่น้ำซุป (อีสาน),single_dish,341.71,32.6,25.61,12.1,1.96,ถ้วยตวง
หมูผัดกะปิ,single_dish,601.2,16.92,22.54,49.26,1.97,ถ้วยตวง
หลนเต้าเจี้ยวใส่หมูและกุ้งสับ,single_dish,692.41,20,38.68,50.86,4.22,ถ้วยตวง
หลนเต้าเจี้ยวใส่หมูสับ,single_dish,497.94,16.81,37.43,31.22,7.13,ถ้วยตวง
หลนเต้าเจี้ยวใส่หมู หวานน้อย,single_dish,699.62,21.68,23.99,57.44,3.13,ถ้วยตวง
หลนปลาเจ่า,single_dish,375.69,15.7,23.13,24.49,3.42,ถ้วยตวง
หลนปลาร้า,single_dish,731.86,10.57,22.68,66.54,2.7,ถ้วยตวง
หลนปลาร้าทรงเครื่อง,single_dish,237.21,11.26,12.31,15.88,4.21,ถ้วยตวง
หลนปลาร้า ใส่ปลาดุกอุยชิ้น,single_dish,417.83,15.91,19.12,30.85,3.38,ถ้วยตวง
หลนปลาร้า ใส่ปลาร้าน้อย,single_dish,542.73,16.43,19.7,44.25,6.03,ถ้วยตวง
หลนปลาร้า ใส่ปลาร้ามาก,single_dish,488.93,7.28,41.06,32.84,3.96,ถ้วยตวง
หวาย ยอดอ่อน ดิบ,single_dish,33.52,1.96,5.98,0.2,0,ถ้วยตวง
ห่อนึ่งไก่,single_dish,164.45,9.9,8.93,9.9,2.96,ถ้วยตวง
ห่อนึ่งปลานิล,single_dish,211.81,22.5,26.01,1.98,3.63,ถ้วยตวง
หอมเจียว กรอบแห้ง,single_dish,335.99,4.19,28.22,22.93,4.58,ถ้วยตวง
หอยจ้อ / ฮ่อยจ๊อ ทอด,single_dish,181.34,8.52,7.5,13.03,0,ทัพพี
หอยแมลงภู่ทอดใส่ไข่ / หอยทอด,single_dish,289.54,10.64,19.55,18.75,0,ถ้วยตวง
ห่อหมกไก่ใส่หน่อไม้,single_dish,227.52,10.66,12.88,14.82,1.88,ถ้วยตวง
